"date","cruise","set.number","species","specimen","sex","length","weight","egg.condition","fish.number","age.material","shell.condition","maturity","chela","missing.legs","disc.width","comment"
"2014-07-16","P021",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,43,NA,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2014-07-16","P021",2,60,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
